IDX,iForest_AnomalyScore
27834,0.066674
27835,0.107403
27836,0.150863
27837,0.104246
27838,0.126795
27839,0.121220
27840,0.099609
27841,0.106339
27842,0.103728
27843,0.122901
27844,0.104389
27845,0.106883
27846,0.107660
27847,0.104897
27848,0.116946
27849,0.097641
27850,0.128194
27851,0.090303
27852,0.106336
27853,0.124565
27854,0.088648
27855,0.146699
27856,0.112423
27857,0.124039
27858,0.128293
27859,0.106345
27860,0.094188
27861,0.109153
27862,0.142024
27863,0.123798
27864,0.106510
27865,0.094463
27866,0.111723
27867,0.117198
27868,0.138142
27869,0.090467
27870,0.128694
27871,0.148918
27872,0.136743
27873,0.122163
27874,0.055146
27875,0.134095
27876,0.141234
27877,0.106687
27878,0.084688
27879,0.142655
27880,0.131355
27881,0.131545
27882,0.112515
27883,0.088748
27884,0.115082
27885,0.143433
27886,0.147809
27887,0.092487
27888,0.072633
27889,0.103225
27890,0.115928
27891,0.117464
27892,0.089296
27893,0.062505
27894,0.045907
27895,0.137384
27896,0.143544
27897,0.070245
27898,0.100535
27899,0.086357
27900,0.102301
27901,0.090599
27902,0.123980
27903,0.105867
27904,0.131528
27905,0.091237
27906,0.133790
27907,0.087249
27908,0.136228
27909,0.107568
27910,0.115083
27911,0.064819
27912,0.092117
27913,0.142987
27914,0.137098
27915,0.098864
27916,0.118678
27917,0.082658
27918,0.115898
27919,0.112730
27920,0.143632
27921,0.095631
27922,0.100955
27923,0.087886
27924,0.141110
27925,0.128398
27926,0.072871
27927,0.098277
27928,0.109761
27929,0.128698
27930,0.119041
27931,0.044134
27932,0.127714
27933,0.138943
27934,0.138301
27935,0.064301
27936,0.049798
27937,0.103074
27938,0.144297
27939,0.119893
27940,0.116760
27941,0.108823
27942,0.116250
27943,0.088078
27944,0.141687
27945,0.110581
27946,0.119381
27947,0.103558
27948,0.103503
27949,0.116298
27950,0.134938
27951,0.083539
27952,0.106275
27953,0.124523
27954,0.115299
27955,0.126378
27956,0.109404
27957,0.088812
27958,0.100272
27959,0.114145
27960,0.131430
27961,0.137531
27962,0.101589
27963,0.116791
27964,0.109214
27965,0.088313
27966,0.138077
27967,0.145787
27968,0.143651
27969,0.139593
27970,0.133501
27971,0.113696
27972,0.091987
27973,0.124473
27974,0.132724
27975,0.107465
27976,0.134729
27977,0.114427
27978,0.144844
27979,0.115117
27980,0.130120
27981,0.093001
27982,0.108029
27983,0.121330
27984,0.134526
27985,0.026532
27986,0.130628
27987,0.096314
27988,0.132066
27989,0.085971
27990,0.088612
27991,0.097441
27992,0.087474
27993,0.124232
27994,0.128092
27995,0.116637
27996,0.086059
27997,0.101144
27998,0.104638
27999,0.098787
28000,0.145078
28001,0.089751
28002,0.111006
28003,0.112372
28004,0.117798
28005,0.129918
28006,0.132349
28007,0.102913
28008,0.138168
28009,0.107937
28010,0.133919
28011,0.106289
28012,0.121637
28013,0.059763
28014,0.130705
28015,0.135924
28016,0.059738
28017,0.143351
28018,0.150800
28019,0.137546
28020,0.133778
28021,0.076991
28022,0.133938
28023,0.128067
28024,0.073733
28025,0.122954
28026,0.140947
28027,0.081243
28028,0.113813
28029,0.127172
28030,0.050839
28031,0.124990
28032,0.127614
28033,0.110924
28034,0.124885
28035,0.146447
28036,0.137398
28037,0.114151
28038,0.147282
28039,0.081245
28040,0.112592
28041,0.031373
28042,0.137777
28043,0.136311
28044,0.066180
28045,0.126852
28046,0.101852
28047,0.130723
28048,0.114140
28049,0.129827
28050,0.097546
28051,0.129873
28052,0.132334
28053,0.121864
28054,0.103709
28055,0.115196
28056,0.143813
28057,0.097610
28058,0.084879
28059,0.104429
28060,0.130460
28061,0.114719
28062,0.134478
28063,0.140701
28064,0.103144
28065,0.106785
28066,0.109328
28067,0.061927
28068,0.089276
28069,0.146569
28070,0.102424
28071,0.085894
28072,0.116605
28073,0.112162
28074,0.085148
28075,0.094409
28076,0.102797
28077,0.112109
28078,0.117633
28079,0.037885
28080,0.101556
28081,0.115657
28082,0.123126
28083,0.103121
28084,0.111683
28085,0.066863
28086,0.140579
28087,0.107025
28088,0.137192
28089,0.125182
28090,0.137435
28091,0.084663
28092,0.116645
28093,0.119026
28094,0.148360
28095,0.113984
28096,0.113079
28097,0.093349
28098,0.148648
28099,0.143082
28100,0.134246
28101,0.051152
28102,0.075279
28103,0.124679
28104,0.114079
28105,0.072202
28106,0.132497
28107,0.106002
28108,0.060071
28109,0.102503
28110,0.150742
28111,0.111377
28112,0.115255
28113,0.126014
28114,0.123601
28115,0.091027
28116,0.086278
28117,0.110871
28118,0.147653
28119,0.105589
28120,0.133243
28121,0.086396
28122,0.128264
28123,0.113918
28124,0.124033
28125,0.037148
28126,0.078391
28127,0.101831
28128,0.069876
28129,0.132428
28130,0.144411
28131,0.076136
28132,0.112955
28133,0.141499
28134,0.143916
28135,0.116710
28136,0.069087
28137,0.121406
28138,0.123968
28139,0.125579
28140,0.077180
28141,0.116914
28142,0.132729
28143,0.107876
28144,0.113662
28145,0.112119
28146,0.124087
28147,0.109055
28148,0.110407
28149,0.104109
28150,0.126890
28151,0.058879
28152,0.100052
28153,0.135663
28154,0.110731
28155,0.031569
28156,0.120823
28157,0.101515
28158,0.133776
28159,0.065473
28160,0.089437
28161,0.122251
28162,0.114025
28163,0.096199
28164,0.119792
28165,0.083224
28166,0.141343
28167,0.139232
28168,0.126698
28169,0.068153
28170,0.087472
28171,0.115193
28172,0.103455
28173,0.111793
28174,0.058485
28175,0.084048
28176,0.113377
28177,0.076911
28178,0.143603
28179,0.118320
28180,0.123088
28181,0.066325
28182,0.122981
28183,0.122644
28184,0.141110
28185,0.087988
28186,0.091602
28187,0.145554
28188,0.064210
28189,0.088705
28190,0.126509
28191,0.137445
28192,0.116259
28193,0.120594
28194,0.124835
28195,0.049601
28196,0.141832
28197,0.088055
28198,0.106664
28199,0.092901
28200,0.110550
28201,0.089197
28202,0.058807
28203,0.047381
28204,0.100913
28205,0.128057
28206,0.118590
28207,0.122793
28208,0.147273
28209,0.086116
28210,0.096754
28211,0.084647
28212,0.114577
28213,0.113755
28214,0.127843
28215,0.114784
28216,0.074336
28217,0.120898
28218,0.115984
28219,0.092560
28220,0.079010
28221,0.065670
28222,0.062711
28223,0.140811
28224,0.116303
28225,0.121871
28226,0.072590
28227,0.099914
28228,0.116834
28229,0.126214
28230,0.077619
28231,0.086967
28232,0.145248
28233,0.110505
28234,0.089575
28235,0.144858
28236,0.142898
28237,0.129668
28238,0.136595
28239,0.127042
28240,0.137189
28241,0.125815
28242,0.046431
28243,0.125966
28244,0.143966
28245,0.144615
28246,0.144917
28247,0.119523
28248,0.129615
28249,0.118811
28250,0.143052
28251,0.088521
28252,0.106005
28253,0.068743
28254,0.115499
28255,0.125092
28256,0.095941
28257,0.052981
28258,0.110255
28259,0.124525
28260,0.148870
28261,0.119215
28262,0.140376
28263,0.113486
28264,0.120330
28265,0.086499
28266,0.088336
28267,0.069858
28268,0.061888
28269,0.078500
28270,0.072258
28271,0.085567
28272,0.088741
28273,0.120873
28274,0.059905
28275,0.046569
28276,0.142762
28277,0.086884
28278,0.090387
28279,0.117955
28280,0.143142
28281,0.079750
28282,0.132674
28283,0.111980
28284,0.111636
28285,0.086325
28286,0.085072
28287,0.113619
28288,0.111008
28289,0.072007
28290,0.087568
28291,0.136712
28292,0.119670
28293,0.052725
28294,0.119418
28295,0.081939
28296,0.098853
28297,0.095845
28298,0.082690
28299,0.127109
28300,0.150920
28301,0.091774
28302,0.123510
28303,0.122918
28304,0.113487
28305,0.110680
28306,0.122851
28307,0.116022
28308,0.124362
28309,0.050635
28310,0.080506
28311,0.126554
28312,0.089885
28313,0.089131
28314,0.077072
28315,0.113585
28316,0.134079
28317,0.103625
28318,0.149281
28319,0.119676
28320,0.140842
28321,0.140306
28322,0.149043
28323,0.100345
28324,0.063602
28325,0.106597
28326,0.111733
28327,0.119097
28328,0.091004
28329,0.112610
28330,0.144083
28331,0.149353
28332,0.103791
28333,0.123009
28334,0.143988
28335,0.071700
28336,0.119035
28337,0.050898
28338,0.115618
28339,0.108944
28340,0.108466
28341,0.111403
28342,0.051524
28343,0.062167
28344,0.137890
28345,0.134849
28346,0.127990
28347,0.040040
28348,0.124405
28349,0.142024
28350,0.142647
28351,0.094800
28352,0.126725
28353,0.094121
28354,0.120555
28355,0.146341
28356,0.092739
28357,0.117626
28358,0.115390
28359,0.079964
28360,0.125688
28361,0.149273
28362,0.136406
28363,0.135360
28364,0.144017
28365,0.090607
28366,0.055350
28367,0.140758
28368,0.106120
28369,0.054855
28370,0.117123
28371,0.068986
28372,0.084998
28373,0.101224
28374,0.124633
28375,0.077812
28376,0.120404
28377,0.061431
28378,0.146520
28379,0.104678
28380,0.107731
28381,0.104657
28382,0.140453
28383,0.125006
28384,0.130615
28385,0.086493
28386,0.097699
28387,0.141677
28388,0.112600
28389,0.055577
28390,0.084543
28391,0.049882
28392,0.131641
28393,0.116509
28394,0.137264
28395,0.065563
28396,0.093724
28397,0.092387
28398,0.082104
28399,0.083954
28400,0.112174
28401,0.087048
28402,0.074538
28403,0.048197
28404,0.126798
28405,0.143649
28406,0.119663
28407,0.052745
28408,0.115613
28409,0.097141
28410,0.105807
28411,0.143183
28412,0.082278
28413,0.095968
28414,0.093392
28415,0.096035
28416,0.086697
28417,0.115254
28418,0.132970
28419,0.073488
28420,0.122272
28421,0.132642
28422,0.092208
28423,0.101556
28424,0.084652
28425,0.122751
28426,0.123196
28427,0.096339
28428,0.080711
28429,0.117970
28430,0.128180
28431,0.112362
28432,0.095990
28433,0.094810
28434,0.109199
28435,0.099474
28436,0.110142
28437,0.111693
28438,0.144333
28439,0.141130
28440,0.097177
28441,0.107171
28442,0.141024
28443,0.087773
28444,0.119949
28445,0.113446
28446,0.111748
28447,0.098475
28448,0.138642
28449,0.112135
28450,0.132613
28451,0.078676
28452,0.093943
28453,0.060281
28454,0.115845
28455,0.096142
28456,0.047895
28457,0.088547
28458,0.108072
28459,0.089009
28460,0.141190
28461,0.113904
28462,0.086438
28463,0.125210
28464,0.126484
28465,0.068842
28466,0.055812
28467,0.076270
28468,0.091060
28469,0.080895
28470,0.106253
28471,0.043492
28472,0.112090
28473,0.128510
28474,0.132094
28475,0.076155
28476,0.119744
28477,0.101105
28478,0.114674
28479,0.143617
28480,0.093135
28481,0.131461
28482,0.142847
28483,0.086806
28484,0.143792
28485,0.074194
28486,0.103972
28487,0.117882
28488,0.151404
28489,0.034529
28490,0.135211
28491,0.076341
28492,0.142102
28493,0.110061
28494,0.120410
28495,0.102243
28496,0.129375
28497,0.115006
28498,0.127689
28499,0.081900
28500,0.102902
28501,0.096726
28502,0.120099
28503,0.078735
28504,0.115078
28505,0.113882
28506,0.088395
28507,0.110967
28508,0.135429
28509,0.112835
28510,0.102719
28511,0.112549
28512,0.103392
28513,0.143381
28514,0.121835
28515,0.092022
28516,0.144337
28517,0.079181
28518,0.135610
28519,0.093898
28520,0.092943
28521,0.139790
28522,0.142382
28523,0.123412
28524,0.137194
28525,0.095625
28526,0.113006
28527,0.102201
28528,0.092821
28529,0.115952
28530,0.130932
28531,0.139832
28532,0.110497
28533,0.049106
28534,0.110156
28535,0.119252
28536,0.116513
28537,0.054447
28538,0.136333
28539,0.074498
28540,0.106575
28541,0.104240
28542,0.135614
28543,0.052939
28544,0.119795
28545,0.145613
28546,0.059588
28547,0.115926
28548,0.119963
28549,0.118998
28550,0.095002
28551,0.122712
28552,0.092987
28553,0.134353
28554,0.132230
28555,0.060268
28556,0.090246
28557,0.139649
28558,0.066380
28559,0.075115
28560,0.100410
28561,0.087505
28562,0.103001
28563,0.130630
28564,0.146374
28565,0.064381
28566,0.084498
28567,0.086736
28568,0.145313
28569,0.145658
28570,0.132663
28571,0.082480
28572,0.085375
28573,0.120348
28574,0.126109
28575,0.130534
28576,0.136220
28577,0.108084
28578,0.114470
28579,0.110553
28580,0.131425
28581,0.079984
28582,0.121043
28583,0.141219
28584,0.138546
28585,0.092921
28586,0.145801
28587,0.077292
28588,0.114282
28589,0.101931
28590,0.113505
28591,0.093904
28592,0.104423
28593,0.063442
28594,0.087958
28595,0.080451
28596,0.098670
28597,0.114794
28598,0.133043
28599,0.126088
28600,0.126572
28601,0.139150
28602,0.101772
28603,0.086041
28604,0.124465
28605,0.111437
28606,0.100129
28607,0.096327
28608,0.137386
28609,0.138794
28610,0.098751
28611,0.070509
28612,0.106699
28613,0.085670
28614,0.115853
28615,0.111759
28616,0.067032
28617,0.117306
28618,0.132796
28619,0.120298
28620,0.132581
28621,0.115094
28622,0.142372
28623,0.110495
28624,0.134344
28625,0.114653
28626,0.120160
28627,0.064110
28628,0.018595
28629,0.134384
28630,0.104770
28631,0.081388
28632,0.099221
28633,0.080771
28634,0.142722
28635,0.094267
28636,0.114291
28637,0.122734
28638,0.113854
28639,0.117177
28640,0.127747
28641,0.114349
28642,0.108015
28643,0.122417
28644,0.101055
28645,0.108465
28646,0.149799
28647,0.057202
28648,0.146847
28649,0.138798
28650,0.131273
28651,0.074258
28652,0.060516
28653,0.100861
28654,0.141801
28655,0.107895
28656,0.143166
28657,0.118262
28658,0.103023
28659,0.109683
28660,0.136817
28661,0.106566
28662,0.054236
28663,0.079291
28664,0.135095
28665,0.105472
28666,0.115489
28667,0.064876
28668,0.110846
28669,0.094111
28670,0.116159
28671,0.072227
28672,0.113646
28673,0.144147
28674,0.122377
28675,0.079955
28676,0.125402
28677,0.108256
28678,0.139591
28679,0.122978
28680,0.122352
28681,0.135239
28682,0.078577
28683,0.117562
28684,0.096820
28685,0.098483
28686,0.121598
28687,0.108171
28688,0.139881
28689,0.112203
28690,0.060401
28691,0.112986
28692,0.114079
28693,0.114884
28694,0.129758
28695,0.142311
28696,0.129852
28697,0.118629
28698,0.114153
28699,0.081500
28700,0.120410
28701,0.103205
28702,0.123497
28703,0.117896
28704,0.121326
28705,0.111068
28706,0.142987
28707,0.104287
28708,0.140637
28709,0.103492
28710,0.115235
28711,0.098306
28712,0.113482
28713,0.109196
28714,0.093562
28715,0.116429
28716,0.110667
28717,0.119444
28718,0.149485
28719,0.104041
28720,0.084668
28721,0.110199
28722,0.117098
28723,0.106470
28724,0.138536
28725,0.097254
28726,0.122277
28727,0.129013
28728,0.089739
28729,0.120829
28730,0.121505
28731,0.094340
28732,0.107203
28733,0.130665
28734,0.121639
28735,0.094712
28736,0.140580
28737,0.105160
28738,0.148935
28739,0.125515
28740,0.069498
28741,0.128832
28742,0.090316
28743,0.142921
28744,0.112642
28745,0.104038
28746,0.116421
28747,0.111890
28748,0.139684
28749,0.119477
28750,0.114756
28751,0.115578
28752,0.118672
28753,0.095907
28754,0.116142
28755,0.098259
28756,0.123536
28757,0.104990
28758,0.122104
28759,0.118115
28760,0.086832
28761,0.104711
28762,0.118386
28763,0.098861
28764,0.135639
28765,0.095051
28766,0.131608
28767,0.114511
28768,0.135450
28769,0.139367
28770,0.141605
28771,0.107524
28772,0.097813
28773,0.079272
28774,0.127232
28775,0.113030
28776,0.125539
28777,0.117605
28778,0.088082
28779,0.112213
28780,0.102724
28781,0.125888
28782,0.114550
28783,0.096529
28784,0.090984
28785,0.127043
28786,0.129274
28787,0.095605
28788,0.073974
28789,0.116633
28790,0.130244
28791,0.106011
28792,0.149640
28793,0.141124
28794,0.140020
28795,0.086020
28796,0.088889
28797,0.110999
28798,0.132946
28799,0.123492
28800,0.116553
28801,0.113650
28802,0.110868
28803,0.127208
28804,0.147954
28805,0.128176
28806,0.124978
28807,0.130774
28808,0.131123
28809,0.062143
28810,0.072097
28811,0.080858
28812,0.102554
28813,0.118144
28814,0.097133
28815,0.143930
28816,0.066360
28817,0.114585
28818,0.116479
28819,0.146710
28820,0.121384
28821,0.088593
28822,0.138823
28823,0.124379
28824,0.102367
28825,0.103405
28826,0.128638
28827,0.142475
28828,0.140295
28829,0.128401
28830,0.122187
28831,0.141894
28832,0.094497
28833,0.118669
28834,0.145605
28835,0.076809
28836,0.149959
28837,0.124500
28838,0.032803
28839,0.099406
28840,0.123078
28841,0.100128
28842,0.113423
28843,0.104866
28844,0.099002
28845,0.120482
28846,0.120610
28847,0.083874
28848,0.122262
28849,0.078186
28850,0.135687
28851,0.109042
28852,0.085075
28853,0.084587
28854,0.125391
28855,0.077875
28856,0.079518
28857,0.133041
28858,0.127869
28859,0.083573
28860,0.118106
28861,0.087793
28862,0.140316
28863,0.068572
28864,0.131788
28865,0.108868
28866,0.086072
28867,0.066544
28868,0.107826
28869,0.074925
28870,0.138546
28871,0.117989
28872,0.118985
28873,0.113555
28874,0.117693
28875,0.081495
28876,0.122414
28877,0.133826
28878,0.145836
28879,0.057916
28880,0.120246
28881,0.109479
28882,0.078968
28883,0.069753
28884,0.127686
28885,0.067618
28886,0.117293
28887,0.119385
28888,0.124736
28889,0.117552
28890,0.109169
28891,0.129597
28892,0.138828
28893,0.135958
28894,0.147509
28895,0.078685
28896,0.088456
28897,0.108392
28898,0.029374
28899,0.110237
28900,0.112962
28901,0.128847
28902,0.130801
28903,0.099625
28904,0.056906
28905,0.074175
28906,0.145114
28907,0.103201
28908,0.096359
28909,0.128113
28910,0.044342
28911,0.109847
28912,0.120076
28913,0.094776
28914,0.141381
28915,0.082415
28916,0.138058
28917,0.077332
28918,0.093551
28919,0.082282
28920,0.078070
28921,0.102762
28922,0.142458
28923,0.086969
28924,0.123961
28925,0.136821
28926,0.118720
28927,0.097314
28928,0.103295
28929,0.069913
28930,0.099989
28931,0.084216
28932,0.068757
28933,0.068461
28934,0.102517
28935,0.123167
28936,0.099681
28937,0.067816
28938,0.121674
28939,0.094714
28940,0.120488
28941,0.112165
28942,0.136239
28943,0.090859
28944,0.109192
28945,0.108347
28946,0.091084
28947,0.085387
28948,0.098222
28949,0.087880
28950,0.133872
28951,0.057787
28952,0.136395
28953,0.079616
28954,0.125076
28955,0.063127
28956,0.132027
28957,0.054477
28958,0.073368
28959,0.119105
28960,0.120555
28961,0.141324
28962,0.139422
28963,0.108952
28964,0.150779
28965,0.082358
28966,0.139110
28967,0.101256
28968,0.113153
28969,0.128510
28970,0.129525
28971,0.074005
28972,0.127061
28973,0.087920
28974,0.131246
28975,0.090445
28976,0.140970
28977,0.075948
28978,0.136711
28979,0.133792
28980,0.140141
28981,0.134049
28982,0.119497
28983,0.119053
28984,0.127734
28985,0.099119
28986,0.134907
28987,0.096143
28988,0.101426
28989,0.110277
28990,0.094034
28991,0.104911
28992,0.073351
28993,0.075225
28994,0.124900
28995,0.117651
28996,0.095821
28997,0.093568
28998,0.115454
28999,0.102960
29000,0.125301
29001,0.127647
29002,0.130143
29003,0.125258
29004,0.039569
29005,0.108338
29006,0.133217
29007,0.121119
29008,0.125662
29009,0.109563
29010,0.129489
29011,0.117806
29012,0.128016
29013,0.104968
29014,0.061807
29015,0.087750
29016,0.123322
29017,0.067571
29018,0.127247
29019,0.076938
29020,0.140614
29021,0.128569
29022,0.050211
29023,0.111904
29024,0.131310
29025,0.092086
29026,0.097842
29027,0.109434
29028,0.138831
29029,0.092665
29030,0.134067
29031,0.111141
29032,0.105818
29033,0.143382
29034,0.125982
29035,0.082167
29036,0.131683
29037,0.096323
29038,0.127692
29039,0.121114
29040,0.143242
29041,0.132951
29042,0.119747
29043,0.115667
29044,0.111561
29045,0.113348
29046,0.108318
29047,0.123512
29048,0.050850
29049,0.144938
29050,0.096037
29051,0.119846
29052,0.062944
29053,0.111015
29054,0.093539
29055,0.089165
29056,0.104465
29057,0.147130
29058,0.131606
29059,0.081369
29060,0.105242
29061,0.101701
29062,0.117290
29063,0.104869
29064,0.077966
29065,0.094397
29066,0.106682
29067,0.115081
29068,0.143472
29069,0.142969
29070,0.106986
29071,0.110094
29072,0.118962
29073,0.108586
29074,0.082168
29075,0.122266
29076,0.126551
29077,0.132520
29078,0.135892
29079,0.114939
29080,0.134777
29081,0.097019
29082,0.134508
29083,0.144482
29084,0.112751
29085,0.113603
29086,0.143675
29087,0.123807
29088,0.146670
29089,0.125072
29090,0.107245
29091,0.138974
29092,0.106330
29093,0.132309
29094,0.101876
29095,0.110486
29096,0.112241
29097,0.113131
29098,0.147436
29099,0.134393
29100,0.136090
29101,0.083913
29102,0.104150
29103,0.117881
29104,0.117535
29105,0.139818
29106,0.084621
29107,0.139014
29108,0.133546
29109,0.123915
29110,0.119247
29111,0.122964
29112,0.132930
29113,0.113932
29114,0.148318
29115,0.120101
29116,0.126348
29117,0.119874
29118,0.137781
29119,0.108730
29120,0.093971
29121,0.084487
29122,0.142259
29123,0.132033
29124,0.119386
29125,0.141692
29126,0.036592
29127,0.135310
29128,0.099644
29129,0.128673
29130,0.103780
29131,0.115769
29132,0.046637
29133,0.147308
29134,0.122513
29135,0.114319
29136,0.132655
29137,0.134432
29138,0.128171
29139,0.110042
29140,0.109366
29141,0.118265
29142,0.137715
29143,0.139591
29144,0.121589
29145,0.112879
29146,0.138409
29147,0.131379
29148,0.049641
29149,0.120338
29150,0.142846
29151,0.113685
29152,0.112595
29153,0.121291
29154,0.135295
29155,0.128151
29156,0.109053
29157,0.113518
29158,0.144124
29159,0.123496
29160,0.102877
29161,0.108016
29162,0.123256
29163,0.119870
29164,0.123832
29165,0.128183
29166,0.094402
29167,0.117151
29168,0.098521
29169,0.139687
29170,0.126837
29171,0.108085
29172,0.087664
29173,0.119625
29174,0.132692
29175,0.102981
29176,0.132274
29177,0.090460
29178,0.144808
29179,0.104639
29180,0.104110
29181,0.098135
29182,0.115043
29183,0.068221
29184,0.104164
29185,0.091439
29186,0.106912
29187,0.083548
29188,0.108450
29189,0.129009
29190,0.057020
29191,0.103167
29192,0.100032
29193,0.109617
29194,0.121698
29195,0.121343
29196,0.125418
29197,0.126677
29198,0.113551
29199,0.074916
29200,0.115235
29201,0.133750
29202,0.137192
29203,0.077168
29204,0.142150
29205,0.101407
29206,0.141993
29207,0.122264
29208,0.088715
29209,0.116502
29210,0.135680
29211,0.072355
29212,0.101911
29213,0.121752
29214,0.148109
29215,0.148110
29216,0.108215
29217,0.105527
29218,0.097256
29219,0.096954
29220,0.117153
29221,0.122502
29222,0.141505
29223,0.121150
29224,0.102939
29225,0.110616
29226,0.135785
29227,0.143340
29228,0.085801
29229,0.092741
29230,0.077802
29231,0.119208
29232,0.092369
29233,0.139587
29234,0.120956
29235,0.103949
29236,0.138304
29237,0.102717
29238,0.137715
29239,0.136693
29240,0.122288
29241,0.123091
29242,0.141272
29243,0.061927
29244,0.084435
29245,0.141752
29246,0.036985
29247,0.093757
29248,0.112660
29249,0.083568
29250,0.106071
29251,0.107730
29252,0.142782
29253,0.085273
29254,0.114960
29255,0.055230
29256,0.130082
29257,0.060172
29258,0.106085
29259,0.102437
29260,0.145805
29261,0.090548
29262,0.068616
29263,0.055198
29264,0.141155
29265,0.139540
29266,0.119279
29267,0.093568
29268,0.115698
29269,0.101485
29270,0.085634
29271,0.109047
29272,0.115210
29273,0.106201
29274,0.143564
29275,0.068914
29276,0.102293
29277,0.108263
29278,0.143110
29279,0.087592
29280,0.128014
29281,0.109083
29282,0.119097
29283,0.069089
29284,0.148108
29285,0.137139
29286,0.130572
29287,0.115283
29288,0.148180
29289,0.081662
29290,0.107277
29291,0.118247
29292,0.120265
29293,0.109955
29294,0.088632
29295,0.077060
29296,0.141463
29297,0.112088
29298,0.109939
29299,0.104074
29300,0.102918
29301,0.077148
29302,0.124238
29303,0.125239
29304,0.140530
29305,0.103112
29306,0.102420
29307,0.107988
29308,0.137359
29309,0.072373
29310,0.110103
29311,0.056495
29312,0.080480
29313,0.087024
29314,0.128998
29315,0.139837
29316,0.119526
29317,0.086516
29318,0.130779
29319,0.085916
29320,0.117640
29321,0.104171
29322,0.144816
29323,0.138632
29324,0.134110
29325,0.123158
29326,0.123075
29327,0.109640
29328,0.066899
29329,0.108624
29330,0.137822
29331,0.102200
29332,0.134941
29333,0.121894
29334,0.099224
29335,0.121351
29336,0.071539
29337,0.140044
29338,0.111299
29339,0.057557
29340,0.100790
29341,0.057721
29342,0.133206
29343,0.098164
29344,0.129262
29345,0.081989
29346,0.136299
29347,0.134974
29348,0.070596
29349,0.120522
29350,0.032475
29351,0.069236
29352,0.085126
29353,0.096223
29354,0.129966
29355,0.117924
29356,0.098070
29357,0.091156
29358,0.146856
29359,0.095690
29360,0.126909
29361,0.084096
29362,0.077850
29363,0.116496
29364,0.086287
29365,0.112085
29366,0.121463
29367,0.121137
29368,0.049933
29369,0.112249
29370,0.115930
29371,0.115063
29372,0.137306
29373,0.113328
29374,0.120942
29375,0.146289
29376,0.126617
29377,0.142060
29378,0.086449
29379,0.131319
29380,0.072701
29381,0.118162
29382,0.148141
29383,0.049074
29384,0.138786
29385,0.128392
29386,0.046066
29387,0.118348
29388,0.127245
29389,0.099557
29390,0.031844
29391,0.044268
29392,0.099862
29393,0.114516
29394,0.116405
29395,0.056711
29396,0.147818
29397,0.104766
29398,0.115011
29399,0.097250
29400,0.094239
29401,0.052204
29402,0.136519
29403,0.139728
29404,0.123757
29405,0.071644
29406,0.117758
29407,0.143229
29408,0.123714
29409,0.026857
29410,0.106984
29411,0.104243
29412,0.130073
29413,0.056910
29414,0.088087
29415,0.119294
29416,0.144336
29417,0.129213
29418,0.116806
29419,0.109377
29420,0.094192
29421,0.060840
29422,0.103751
29423,0.121741
29424,0.086983
29425,0.090337
29426,0.115018
29427,0.059462
29428,0.141345
29429,0.125395
29430,0.132833
29431,0.134613
29432,0.145148
29433,0.121362
29434,0.097794
29435,0.104293
29436,0.129682
29437,0.085876
29438,0.106764
29439,0.108672
29440,0.138406
29441,0.102987
29442,0.097349
29443,0.120795
29444,0.123132
29445,0.107044
29446,0.117655
29447,0.140116
29448,0.142864
29449,0.078110
29450,0.094682
29451,0.144164
29452,0.137340
29453,0.110843
29454,0.128552
29455,0.100599
29456,0.105731
29457,0.107266
29458,0.126467
29459,0.103166
29460,0.106012
29461,0.108770
29462,0.080870
29463,0.095007
29464,0.104443
29465,0.117718
29466,0.111326
29467,0.115071
29468,0.091955
29469,0.082199
29470,0.118271
29471,0.071779
29472,0.086590
29473,0.107618
29474,0.119220
29475,0.100903
29476,0.142939
29477,0.068905
29478,0.101153
29479,0.134944
29480,0.149589
29481,0.096618
29482,0.113832
29483,0.098057
29484,0.086407
29485,0.107115
29486,0.134565
29487,0.101192
29488,0.106496
29489,0.042116
29490,0.110222
29491,0.120529
29492,0.110230
29493,0.086214
29494,0.063575
29495,0.134878
29496,0.092500
29497,0.099910
29498,0.095237
29499,0.144085
29500,0.117722
29501,0.114564
29502,0.105779
29503,0.051686
29504,0.113171
29505,0.070588
29506,0.090502
29507,0.107350
29508,0.128650
29509,0.114483
29510,0.114218
29511,0.109048
29512,0.064370
29513,0.109270
29514,0.135502
29515,0.111039
29516,0.117985
29517,0.148473
29518,0.150182
29519,0.109980
29520,0.117744
29521,0.105869
29522,0.137537
29523,0.136711
29524,0.106266
29525,0.122888
29526,0.114007
29527,0.113704
29528,0.119090
29529,0.122299
29530,0.103042
29531,0.116919
29532,0.143984
29533,0.126227
29534,0.097380
29535,0.123904
29536,0.122447
29537,0.125153
29538,0.122049
29539,0.120818
29540,0.109976
29541,0.097127
29542,0.089111
29543,0.113498
29544,0.144355
29545,0.127862
29546,0.124297
29547,0.128025
29548,0.073775
29549,0.148378
29550,0.146866
29551,0.146945
29552,0.134549
29553,0.137856
29554,0.130763
29555,0.126609
29556,0.150832
29557,0.120804
29558,0.125824
29559,0.107126
29560,0.104976
29561,0.145066
29562,0.121251
29563,0.124380
29564,0.068734
29565,0.133295
29566,0.125408
29567,0.146044
29568,0.132634
29569,0.118032
29570,0.088977
29571,0.129721
29572,0.115911
29573,0.120919
29574,0.135044
29575,0.142759
29576,0.101668
29577,0.135417
29578,0.063907
29579,0.119890
29580,0.127702
29581,0.136300
